objectid;type;address;polygonid;scale;angle;globalid;geo_shape;geo_point_2d
63;public;;0;1.0;0.0;{5EDF2FAA-1AA5-41FD-A257-155162B14649};"{""type"": ""Point"", ""coordinates"": [-79.02356419509624, 35.95345606084252]}";"35.9534560608; -79.0235641951"
68;public;;0;1.0;0.0;{C710C319-3A4E-4254-A369-B14D62017426};"{""type"": ""Point"", ""coordinates"": [-79.02935781832277, 35.95221961705926]}";"35.9522196171; -79.0293578183"
73;public;;0;1.0;0.0;{1C6DAC34-E837-49B3-B766-A4174A50E958};"{""type"": ""Point"", ""coordinates"": [-79.01993671520506, 35.94981795386857]}";"35.9498179539; -79.0199367152"
111;public;;0;1.0;0.0;{0CE7B190-6270-4319-AE02-E874CBFCAFC3};"{""type"": ""Point"", ""coordinates"": [-79.05881073095279, 35.937962914849734]}";"35.9379629148; -79.058810731"
1004;;;0;1.0;0.0;{144226F6-BDF5-47BE-9A0A-EAAA0C23EB69};"{""type"": ""Point"", ""coordinates"": [-79.03675328039871, 35.96650194899626]}";"35.966501949; -79.0367532804"
1006;public;622;0;1.0;0.0;{B6BF4E8C-3772-43D4-9447-0F4B63811B5E};"{""type"": ""Point"", ""coordinates"": [-79.02858422023473, 35.9192144105024]}";"35.9192144105; -79.0285842202"
1037;public;103;0;1.0;0.0;{10F0573A-3FF1-4150-9DFC-CB392BF87EE9};"{""type"": ""Point"", ""coordinates"": [-79.01818866224929, 35.95157147965982]}";"35.9515714797; -79.0181886622"
1038;public;210;0;1.0;0.0;{CF91AA5B-5945-4E97-A2F7-E71E8A844B31};"{""type"": ""Point"", ""coordinates"": [-79.0192237670196, 35.95224750582264]}";"35.9522475058; -79.019223767"
1042;public;235;0;1.0;0.0;{39749A22-E7A1-4263-A979-908C3AEDFE85};"{""type"": ""Point"", ""coordinates"": [-79.01762471450894, 35.950339379266]}";"35.9503393793; -79.0176247145"
1044;;;0;1.0;0.0;{06F3C63F-9D7C-43EF-9BA7-F42C85F4E62F};"{""type"": ""Point"", ""coordinates"": [-79.01231317314084, 35.904746781325734]}";"35.9047467813; -79.0123131731"
1045;;;0;1.0;0.0;{1E88127A-E757-437D-8B2C-78FB32A44F2F};"{""type"": ""Point"", ""coordinates"": [-79.00982294626104, 35.905045662660186]}";"35.9050456627; -79.0098229463"
1047;;;0;1.0;0.0;{3852652F-FD6C-40DC-9445-A22948E8A48C};"{""type"": ""Point"", ""coordinates"": [-79.0103291946041, 35.907055492467194]}";"35.9070554925; -79.0103291946"
1050;;;0;1.0;0.0;{D4C106AF-F0F9-47D0-BDBC-C842F843585C};"{""type"": ""Point"", ""coordinates"": [-79.0086719294179, 35.90381076851596]}";"35.9038107685; -79.0086719294"
1052;;1205;0;1.0;0.0;{598E832A-BB9A-445A-88F4-D2D5C7899587};"{""type"": ""Point"", ""coordinates"": [-79.01635819113068, 35.90755182736555]}";"35.9075518274; -79.0163581911"
1062;public;913;0;1.0;0.0;{B010DCD8-93AD-4264-9C73-1F7CAD012BFC};"{""type"": ""Point"", ""coordinates"": [-79.01012598738221, 35.92294484438733]}";"35.9229448444; -79.0101259874"
1066;private;132;0;1.0;0.0;{0666C1CF-9D88-45D3-849A-5E01E16290D6};"{""type"": ""Point"", ""coordinates"": [-79.00651909774486, 35.92918852237548]}";"35.9291885224; -79.0065190977"
1071;public;100;0;1.0;0.0;{2BBAEB47-D118-47C7-B85A-C61E497111D6};"{""type"": ""Point"", ""coordinates"": [-79.01548967866873, 35.947016555904824]}";"35.9470165559; -79.0154896787"
1072;;;0;1.0;0.0;{4C7B09D9-F39C-47DB-A5DC-0A205132F677};"{""type"": ""Point"", ""coordinates"": [-79.01250659053586, 35.946776412930404]}";"35.9467764129; -79.0125065905"
1076;;;0;1.0;0.0;{A667F6A4-893A-4FD1-8A15-9EB2CFFBC70F};"{""type"": ""Point"", ""coordinates"": [-79.0136074138273, 35.944597436809616]}";"35.9445974368; -79.0136074138"
1089;;12000;0;1.0;0.0;{84B0D4C1-4679-4D36-ABD1-07DF36C610DC};"{""type"": ""Point"", ""coordinates"": [-79.01133739129446, 35.952955480891106]}";"35.9529554809; -79.0113373913"
1095;public;112;0;1.0;0.0;{B325A835-496E-4DA3-A9E5-D850D4FAEA03};"{""type"": ""Point"", ""coordinates"": [-79.00719570509767, 35.92105515276524]}";"35.9210551528; -79.0071957051"
1098;public;133;0;1.0;0.0;{608C2960-4ACE-4CBD-95EF-286B8B58D624};"{""type"": ""Point"", ""coordinates"": [-79.00493976400509, 35.92395522185453]}";"35.9239552219; -79.004939764"
1107;public;1300;0;1.0;0.0;{E40ADF11-965F-4B8F-9024-C0CECB33C84F};"{""type"": ""Point"", ""coordinates"": [-79.002426971075, 35.94240221444732]}";"35.9424022144; -79.0024269711"
1119;private;;0;1.0;0.0;{D7A86549-6626-491E-945F-D64D3EF5ADC5};"{""type"": ""Point"", ""coordinates"": [-78.99899074672435, 35.94543307708542]}";"35.9454330771; -78.9989907467"
1121;;;0;1.0;0.0;{A2987E47-6FD9-45F6-941A-C1F08DB787E4};"{""type"": ""Point"", ""coordinates"": [-79.01034012371015, 35.90292885742397]}";"35.9029288574; -79.0103401237"
1132;;;0;1.0;0.0;{4A099F8D-A597-45A2-9066-BA6B451E9D14};"{""type"": ""Point"", ""coordinates"": [-79.00606699491719, 35.90642346271071]}";"35.9064234627; -79.0060669949"
1133;;;0;1.0;0.0;{10CF4342-2364-4FE8-A28A-FF4A1E3EEE39};"{""type"": ""Point"", ""coordinates"": [-79.00806506899579, 35.9073830951442]}";"35.9073830951; -79.008065069"
1136;;;0;1.0;0.0;{3152A831-0263-4B27-8FF8-259D5A3A2E9A};"{""type"": ""Point"", ""coordinates"": [-79.00606026142663, 35.90756073651745]}";"35.9075607365; -79.0060602614"
1138;;;0;1.0;0.0;{05B62F12-97DC-4589-935A-390EFA47948F};"{""type"": ""Point"", ""coordinates"": [-79.00698772351144, 35.90824859973904]}";"35.9082485997; -79.0069877235"
1141;;;0;1.0;0.0;{8B32C0F3-8D73-44DD-B5D9-2566107DD1FD};"{""type"": ""Point"", ""coordinates"": [-79.00720599273151, 35.90886992672049]}";"35.9088699267; -79.0072059927"
1153;;;0;1.0;0.0;{2ECE3B17-34D9-4142-AA05-50108676361C};"{""type"": ""Point"", ""coordinates"": [-79.00532792827318, 35.91249364694523]}";"35.9124936469; -79.0053279283"
1159;;;0;1.0;0.0;{52DEAF8C-EC64-4051-BDFD-71294580C4DB};"{""type"": ""Point"", ""coordinates"": [-79.00560502735141, 35.9118258191194]}";"35.9118258191; -79.0056050274"
1162;public;208;0;1.0;0.0;{95577214-87D8-4065-A97C-126631320EED};"{""type"": ""Point"", ""coordinates"": [-78.99935452405813, 35.94084807447723]}";"35.9408480745; -78.9993545241"
1164;public;4020;0;1.0;0.0;{7BC37FE1-3757-48F0-9EB8-66F4BBD668DF};"{""type"": ""Point"", ""coordinates"": [-78.99598409825602, 35.94203917267582]}";"35.9420391727; -78.9959840983"
1166;;;0;1.0;0.0;{6835D83F-D36C-4245-843B-775C6885D523};"{""type"": ""Point"", ""coordinates"": [-79.01238444491737, 35.89352417610111]}";"35.8935241761; -79.0123844449"
1172;;;0;1.0;0.0;{7C5371CA-3D6E-4764-8FDC-162CFEE63DB4};"{""type"": ""Point"", ""coordinates"": [-79.00956221997954, 35.91089130185887]}";"35.9108913019; -79.00956222"
1175;public;117;0;1.0;0.0;{EB939878-AB17-4C01-94F4-A7036FE41442};"{""type"": ""Point"", ""coordinates"": [-79.00614325296758, 35.9231957439244]}";"35.9231957439; -79.006143253"
1182;public;1943;0;1.0;0.0;{E7106E0E-D64F-42F6-8933-BA1C12FF6057};"{""type"": ""Point"", ""coordinates"": [-79.00192977037092, 35.9379304542542]}";"35.9379304543; -79.0019297704"
1188;public;319;0;1.0;0.0;{38F43158-AEF8-48CF-B7C1-F2103070A870};"{""type"": ""Point"", ""coordinates"": [-79.00631657330473, 35.93758542959625]}";"35.9375854296; -79.0063165733"
1197;public;316;0;1.0;0.0;{B7D6ED00-99B2-434D-91D5-CC2345F00716};"{""type"": ""Point"", ""coordinates"": [-79.00706691805637, 35.94265110422017]}";"35.9426511042; -79.0070669181"
1201;private;133;0;1.0;0.0;{0D951097-E8F3-4510-B2D8-A2DDD5EA53B9};"{""type"": ""Point"", ""coordinates"": [-79.01235038651707, 35.939277673898125]}";"35.9392776739; -79.0123503865"
1209;;208;0;1.0;0.0;{F48405FF-CEE8-4FB9-9BEA-F494BAB90F39};"{""type"": ""Point"", ""coordinates"": [-79.06111339237601, 35.95977991806434]}";"35.9597799181; -79.0611133924"
1210;;103;0;1.0;0.0;{66109187-5EF5-4667-8E18-A0A7BC5BCD87};"{""type"": ""Point"", ""coordinates"": [-79.06107447568688, 35.95900099800843]}";"35.959000998; -79.0610744757"
1221;;413;0;1.0;0.0;{A8D9D69F-AA5A-47BB-9601-B5D2E5A7745E};"{""type"": ""Point"", ""coordinates"": [-79.06408139516441, 35.959788032999796]}";"35.959788033; -79.0640813952"
1234;;;0;1.0;0.0;{B05096B2-B490-4EBF-9B0B-42ECCF5F25A0};"{""type"": ""Point"", ""coordinates"": [-79.05233487179639, 35.961607888181206]}";"35.9616078882; -79.0523348718"
1235;;;0;1.0;0.0;{F988A3B0-B0BD-4FA6-8D84-46707EAD02B2};"{""type"": ""Point"", ""coordinates"": [-79.05401279179985, 35.95874076917314]}";"35.9587407692; -79.0540127918"
1243;;103;0;1.0;0.0;{5BF222D4-8982-4A0B-85B9-7A05DCAABC61};"{""type"": ""Point"", ""coordinates"": [-79.05216691400446, 35.95875997516019]}";"35.9587599752; -79.052166914"
1249;;1014;0;1.0;0.0;{A4784DE5-D89E-44A0-92FD-C724556D33FB};"{""type"": ""Point"", ""coordinates"": [-79.0718940797682, 35.885286724324104]}";"35.8852867243; -79.0718940798"
1250;;130;0;1.0;0.0;{7F352DCA-AE50-4FD9-B4CF-56379E6C7A2A};"{""type"": ""Point"", ""coordinates"": [-79.07119244548365, 35.88249937764455]}";"35.8824993776; -79.0711924455"
1251;;410;0;1.0;0.0;{21AFD635-2413-45E9-8CAB-E21BB1874325};"{""type"": ""Point"", ""coordinates"": [-79.06888620171445, 35.883435394001246]}";"35.883435394; -79.0688862017"
1252;;201;0;1.0;0.0;{4C100531-F3CF-448F-9B2B-3858FFFFA58F};"{""type"": ""Point"", ""coordinates"": [-79.06717180382857, 35.88206893527438]}";"35.8820689353; -79.0671718038"
1253;;113;0;1.0;0.0;{93A3D2D0-5E23-45B2-ABFF-5C3A395E5E9F};"{""type"": ""Point"", ""coordinates"": [-79.0702930421264, 35.89100093141745]}";"35.8910009314; -79.0702930421"
1258;;;0;1.0;0.0;{1FCB65EB-42E0-42D9-AE26-8BDD8F1AD8E0};"{""type"": ""Point"", ""coordinates"": [-79.06267604065924, 35.95382687908482]}";"35.9538268791; -79.0626760407"
1261;;;0;1.0;0.0;{7B24EB42-4B0D-4DD4-B5B4-559E4A1EA544};"{""type"": ""Point"", ""coordinates"": [-79.06709895477691, 35.951813209745055]}";"35.9518132097; -79.0670989548"
1265;;117;0;1.0;0.0;{6728DA71-6485-4F19-95D9-D9784834E8C2};"{""type"": ""Point"", ""coordinates"": [-79.06621566940916, 35.95377595355361]}";"35.9537759536; -79.0662156694"
1266;;;0;1.0;0.0;{F462E070-1F64-41DB-9480-3797BFF51FCF};"{""type"": ""Point"", ""coordinates"": [-79.06557257149181, 35.954364979811984]}";"35.9543649798; -79.0655725715"
1274;public;121;0;1.0;0.0;{4B6C636A-A0CD-4319-9D0E-667B8065FFBC};"{""type"": ""Point"", ""coordinates"": [-79.0638616339521, 35.89246175934917]}";"35.8924617593; -79.063861634"
1275;public;317;0;1.0;0.0;{24E0032D-7394-4E56-B611-1E9CFE52A955};"{""type"": ""Point"", ""coordinates"": [-79.05887341226448, 35.906556654186865]}";"35.9065566542; -79.0588734123"
1277;public;326;0;1.0;0.0;{F009BFFC-6E59-41F4-8FCC-C61A3D13F40B};"{""type"": ""Point"", ""coordinates"": [-79.05983970728917, 35.90400331515251]}";"35.9040033152; -79.0598397073"
1284;public;412;0;1.0;0.0;{9DF442DE-7AD5-4A25-9452-945BEF6FF4FF};"{""type"": ""Point"", ""coordinates"": [-79.06089441316101, 35.91125823231961]}";"35.9112582323; -79.0608944132"
1286;public;215;0;1.0;0.0;{1149B502-C030-4456-B4FC-9915EB78D047};"{""type"": ""Point"", ""coordinates"": [-79.06543337374984, 35.912403509561315]}";"35.9124035096; -79.0654333737"
1290;public;230;0;1.0;0.0;{C5DCAED1-52E2-46E0-B6D9-DB8ECA88EC96};"{""type"": ""Point"", ""coordinates"": [-79.05979046877155, 35.92774623630669]}";"35.9277462363; -79.0597904688"
1299;;;0;1.0;0.0;{15206A04-2B7F-40B2-98A8-54C57353B597};"{""type"": ""Point"", ""coordinates"": [-79.05010116750952, 35.89916174511577]}";"35.8991617451; -79.0501011675"
1301;;201;0;1.0;0.0;{0F25D721-FF4D-4D2F-8CC8-889AC5A3651E};"{""type"": ""Point"", ""coordinates"": [-79.07408927668855, 35.950434870901695]}";"35.9504348709; -79.0740892767"
1303;;101;0;1.0;0.0;{DADB9D79-02A1-428A-AAE3-7512893E4F20};"{""type"": ""Point"", ""coordinates"": [-79.07385910482257, 35.94901143474917]}";"35.9490114347; -79.0738591048"
1305;;101;0;1.0;0.0;{EDCCB5DC-328B-49C4-BCFA-CA6B6FC369F4};"{""type"": ""Point"", ""coordinates"": [-79.07293472579195, 35.95176611888313]}";"35.9517661189; -79.0729347258"
1307;;;0;1.0;0.0;{10E232A1-1451-42FE-8323-D670FE384368};"{""type"": ""Point"", ""coordinates"": [-79.07675554455204, 35.94134603552778]}";"35.9413460355; -79.0767555446"
1315;;;0;1.0;0.0;{CB7910E1-DB53-48C0-9F0B-840DA2E226E8};"{""type"": ""Point"", ""coordinates"": [-79.05502610573011, 35.90125005285399]}";"35.9012500529; -79.0550261057"
1317;;;0;1.0;0.0;{A8685109-08CF-4860-88B2-EF1047119583};"{""type"": ""Point"", ""coordinates"": [-79.05291069603791, 35.901725382830975]}";"35.9017253828; -79.052910696"
1322;;;0;1.0;0.0;{C815625D-5487-4BD1-9005-7C61BA00B11B};"{""type"": ""Point"", ""coordinates"": [-79.0594726276615, 35.948267825683914]}";"35.9482678257; -79.0594726277"
1324;;;0;1.0;0.0;{B8E5F463-2707-4EFF-907D-27DEF49F3944};"{""type"": ""Point"", ""coordinates"": [-79.05980248570394, 35.948847129235226]}";"35.9488471292; -79.0598024857"
1332;;;0;1.0;0.0;{AC8850FD-2DC2-4F10-85E8-1834546668E0};"{""type"": ""Point"", ""coordinates"": [-79.06194768806954, 35.949551256764664]}";"35.9495512568; -79.0619476881"
1335;;;0;1.0;0.0;{CA8369B5-79EC-4B92-B023-BE04E18A429A};"{""type"": ""Point"", ""coordinates"": [-79.06143624652532, 35.94891738472369]}";"35.9489173847; -79.0614362465"
1356;public;3824;0;1.0;0.0;{FF5061D8-267D-4B5A-BFD4-395DE0B9AB3D};"{""type"": ""Point"", ""coordinates"": [-79.0280829552792, 35.96528604196252]}";"35.965286042; -79.0280829553"
1359;;100;0;1.0;0.0;{D4625C07-7ACB-4F7E-A9C1-ACC389D56C2B};"{""type"": ""Point"", ""coordinates"": [-79.02584300400225, 35.959231507957064]}";"35.959231508; -79.025843004"
1361;;;0;1.0;0.0;{0AE400DF-DA94-4D41-8EA4-F5631A298E06};"{""type"": ""Point"", ""coordinates"": [-79.02810204453114, 35.93662799403636]}";"35.936627994; -79.0281020445"
1363;;;0;1.0;0.0;{C61E73CC-FB73-4F2B-8736-0F1F17F10599};"{""type"": ""Point"", ""coordinates"": [-79.02895029325458, 35.93682155329124]}";"35.9368215533; -79.0289502933"
1365;;;0;1.0;0.0;{42750B46-B72F-455A-B5AE-56644B6A28BA};"{""type"": ""Point"", ""coordinates"": [-79.02939785845571, 35.93586040982646]}";"35.9358604098; -79.0293978585"
1366;;;0;1.0;0.0;{8EDE9028-3EDA-4D8C-B543-D7E54528FDBE};"{""type"": ""Point"", ""coordinates"": [-79.02734878432275, 35.935496621696856]}";"35.9354966217; -79.0273487843"
1371;;;0;1.0;0.0;{87528833-4F97-43AE-8AFE-88B433BD84B1};"{""type"": ""Point"", ""coordinates"": [-79.0307332154639, 35.9312557344208]}";"35.9312557344; -79.0307332155"
1374;public;608;0;1.0;0.0;{CC7D785C-C32F-4AE1-8C33-72D694BFDF9B};"{""type"": ""Point"", ""coordinates"": [-79.02603890749468, 35.92081033287451]}";"35.9208103329; -79.0260389075"
1375;public;756;0;1.0;0.0;{CA046095-0378-45A1-8952-16987DAC1347};"{""type"": ""Point"", ""coordinates"": [-79.02665975476808, 35.915318481242956]}";"35.9153184812; -79.0266597548"
1376;public;215;0;1.0;0.0;{8F7E2EA0-2380-4854-B752-A50F5AD26ADF};"{""type"": ""Point"", ""coordinates"": [-79.03279371616037, 35.914653573267294]}";"35.9146535733; -79.0327937162"
1377;public;716;0;1.0;0.0;{73D1C74C-1302-4D5C-89D1-9F06EE25B0D4};"{""type"": ""Point"", ""coordinates"": [-79.03037909887574, 35.91524043715511]}";"35.9152404372; -79.0303790989"
1381;;;0;1.0;0.0;{E3F0342D-545A-4B49-A662-7414589175E3};"{""type"": ""Point"", ""coordinates"": [-79.03828342378546, 35.96785483738966]}";"35.9678548374; -79.0382834238"
1387;public;817;0;1.0;0.0;{9786F505-2BC3-4C48-9BF1-FEAC14F1027A};"{""type"": ""Point"", ""coordinates"": [-79.03980018424065, 35.9504536134835]}";"35.9504536135; -79.0398001842"
1391;public;;0;1.0;0.0;{BF35ECF9-2715-4B99-9E67-B3AA99DCA395};"{""type"": ""Point"", ""coordinates"": [-79.03518167970698, 35.93590641583541]}";"35.9359064158; -79.0351816797"
1400;;;0;1.0;0.0;{3A58E0E7-4A7D-46DB-AECC-2C8090E610F6};"{""type"": ""Point"", ""coordinates"": [-79.04172736906735, 35.913015648725036]}";"35.9130156487; -79.0417273691"
1401;;;0;1.0;0.0;{66435E01-B364-40D4-82E8-0F46EB547CDB};"{""type"": ""Point"", ""coordinates"": [-79.04155187790889, 35.912528640424966]}";"35.9125286404; -79.0415518779"
1407;private;106;0;1.0;0.0;{94557376-A5FF-42F5-AB9F-654B5A8320DD};"{""type"": ""Point"", ""coordinates"": [-79.0419364486749, 35.964740681005225]}";"35.964740681; -79.0419364487"
1408;private;117;0;1.0;0.0;{436D23B7-201A-46EA-A8D4-9703620895E1};"{""type"": ""Point"", ""coordinates"": [-79.04276952887945, 35.96513640742558]}";"35.9651364074; -79.0427695289"
1409;private;111;0;1.0;0.0;{CEF6CA91-9EE9-45B1-829F-54DC1E6F2322};"{""type"": ""Point"", ""coordinates"": [-79.04679073316679, 35.960737988713056]}";"35.9607379887; -79.0467907332"
1418;public;1512;0;1.0;0.0;{636A25C3-A28E-42F7-9C0A-6E845545439E};"{""type"": ""Point"", ""coordinates"": [-79.04544241947275, 35.934050085029384]}";"35.934050085; -79.0454424195"
1419;public;108;0;1.0;0.0;{A9AE1EB6-B474-4B6B-B832-05E66641E76A};"{""type"": ""Point"", ""coordinates"": [-79.04625380259571, 35.93064935865404]}";"35.9306493587; -79.0462538026"
1421;public;235;0;1.0;0.0;{34CAFD0F-051A-4E58-9381-D0A829F3EEB4};"{""type"": ""Point"", ""coordinates"": [-79.04535084040094, 35.927571265454965]}";"35.9275712655; -79.0453508404"
1425;public;309;0;1.0;0.0;{577A0C27-DEC5-4D88-9D21-18228133E591};"{""type"": ""Point"", ""coordinates"": [-79.04797325579965, 35.919899994382526]}";"35.9198999944; -79.0479732558"
1436;;;0;1.0;0.0;{7F15EEFB-1692-4CE9-8B93-CCA36578C62E};"{""type"": ""Point"", ""coordinates"": [-79.04634028281151, 35.90048887035834]}";"35.9004888704; -79.0463402828"
1437;;;0;1.0;0.0;{AAB5B384-97A6-4206-A39B-D0D2324CF850};"{""type"": ""Point"", ""coordinates"": [-79.04622908261243, 35.900323184857974]}";"35.9003231849; -79.0462290826"
1442;public;;0;1.0;0.0;{8132D91F-0390-47AD-B52D-9ED9E901E43B};"{""type"": ""Point"", ""coordinates"": [-79.0488082806351, 35.89624350678609]}";"35.8962435068; -79.0488082806"
1447;;;0;1.0;0.0;{756EE417-DD22-4FA4-88A2-FB22F2C6076B};"{""type"": ""Point"", ""coordinates"": [-79.04831709417363, 35.89287970476649]}";"35.8928797048; -79.0483170942"
1450;;;0;1.0;0.0;{A0888D78-BF9D-4C92-AC27-66A9AF931F01};"{""type"": ""Point"", ""coordinates"": [-79.01100686043495, 35.94958298651711]}";"35.9495829865; -79.0110068604"
1461;;101;0;1.0;0.0;{5B09BFB0-5272-4301-9AF0-61C7E33C26ED};"{""type"": ""Point"", ""coordinates"": [-79.06800466591311, 35.96217046661336]}";"35.9621704666; -79.0680046659"
1020;public;;0;1.0;0.0;{0E72B89E-E808-49E1-BB3C-97456773EB4E};"{""type"": ""Point"", ""coordinates"": [-79.02447529155535, 35.918394809756954]}";"35.9183948098; -79.0244752916"
1033;public;129;0;1.0;0.0;{64242FC9-FEC3-407C-8D59-C3DF943593DB};"{""type"": ""Point"", ""coordinates"": [-79.02036051344658, 35.95083554693456]}";"35.9508355469; -79.0203605134"
1009;public;1506;0;1.0;0.0;{94100F16-DD21-4E35-BCB5-A7A0F41A7129};"{""type"": ""Point"", ""coordinates"": [-79.03297693120294, 35.929307187128906]}";"35.9293071871; -79.0329769312"
1010;public;109;0;1.0;0.0;{4F5AF66F-0409-4CF2-BB55-638BEC62585C};"{""type"": ""Point"", ""coordinates"": [-79.03025077176144, 35.93005136911404]}";"35.9300513691; -79.0302507718"
1019;public;1103;0;1.0;0.0;{FE534DCF-BE44-4091-A127-0F3A374AF7B4};"{""type"": ""Point"", ""coordinates"": [-79.01864480942483, 35.91204067903084]}";"35.912040679; -79.0186448094"
1027;public;227;0;1.0;0.0;{BDC36AB1-1BB3-4A7D-9DCD-B50CEDC9D856};"{""type"": ""Point"", ""coordinates"": [-79.02273048862747, 35.94827933788048]}";"35.9482793379; -79.0227304886"
1031;public;102;0;1.0;0.0;{8546B750-00AE-4568-98EB-C57C9DED5CB4};"{""type"": ""Point"", ""coordinates"": [-79.02127173062995, 35.94202789627734]}";"35.9420278963; -79.0212717306"
1040;public;110;0;1.0;0.0;{199E4F52-A2DB-42BE-A334-E8BAD7CD0F6A};"{""type"": ""Point"", ""coordinates"": [-79.01741880842674, 35.953082412323575]}";"35.9530824123; -79.0174188084"
1043;;508;0;1.0;0.0;{9F9C0139-0858-4A76-ABDE-0F79D7786C0A};"{""type"": ""Point"", ""coordinates"": [-79.01718730626051, 35.95064941577368]}";"35.9506494158; -79.0171873063"
1053;;200;0;1.0;0.0;{C88412FE-BB11-411F-82C6-3D5F5C4DD88C};"{""type"": ""Point"", ""coordinates"": [-79.01464037108984, 35.907502437825656]}";"35.9075024378; -79.0146403711"
1056;;208;0;1.0;0.0;{655CF409-0F3B-4701-AC56-A3CC5B873462};"{""type"": ""Point"", ""coordinates"": [-79.01444671860311, 35.91119315243476]}";"35.9111931524; -79.0144467186"
1065;private;712;0;1.0;0.0;{883A2A49-A770-494C-B2A2-578C27635423};"{""type"": ""Point"", ""coordinates"": [-79.00906867686821, 35.930103818035505]}";"35.930103818; -79.0090686769"
1069;public;113;0;1.0;0.0;{98098B52-F78C-4DB5-8BB6-00480329670B};"{""type"": ""Point"", ""coordinates"": [-79.0106026345098, 35.939877540621595]}";"35.9398775406; -79.0106026345"
1086;;100;0;1.0;0.0;{29B520F5-4170-4509-8782-F37881141359};"{""type"": ""Point"", ""coordinates"": [-79.01306650019515, 35.95078045111413]}";"35.9507804511; -79.0130665002"
1091;;6000;0;1.0;0.0;{28C7A580-02C8-4BF8-8210-8D7052F5A6E9};"{""type"": ""Point"", ""coordinates"": [-79.00970711171135, 35.952485674222814]}";"35.9524856742; -79.0097071117"
1094;;407;0;1.0;0.0;{F20A3B70-6241-47F6-8452-114CF4F268DB};"{""type"": ""Point"", ""coordinates"": [-79.01119388753578, 35.95427217987943]}";"35.9542721799; -79.0111938875"
1096;public;213;0;1.0;0.0;{70201A02-9D18-43C3-9D22-915482656F1C};"{""type"": ""Point"", ""coordinates"": [-79.00429589261164, 35.92581252222248]}";"35.9258125222; -79.0042958926"
1100;public;225;0;1.0;0.0;{A53A39BB-273E-4A98-B29D-A4A21831C800};"{""type"": ""Point"", ""coordinates"": [-79.00492438755865, 35.927107402501065]}";"35.9271074025; -79.0049243876"
1105;public;5639;0;1.0;0.0;{F6DE0AE4-4E89-488D-84A8-A53C63867E06};"{""type"": ""Point"", ""coordinates"": [-79.00180209250459, 35.944291621279085]}";"35.9442916213; -79.0018020925"
1108;public;1400;0;1.0;0.0;{9C3E2FDE-0890-4425-9F1C-A5D20E037208};"{""type"": ""Point"", ""coordinates"": [-79.00279548797944, 35.94162038511097]}";"35.9416203851; -79.002795488"
